Recording	Participant	Czy_kolejarz	Czy_maszynista	Czy_pasjonat_kolei	Czy_używał_symulatorów_w_pracy	Płeć	Wiek	Wykształcenie	Zaawansowanie_w_grach	Zaawansowanie_w_grach_symulacyjnych	Timeline	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1471	565898	566098	200			0.47077	0.52609	5.32158
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1472	566114	566364	250			0.50475	0.53777	5.12468
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1473	566381	566714	333			0.49852	0.51406	4.85884
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1474	566764	567014	250			0.83666	0.73672	4.82474
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1475	567030	567247	217			0.87421	0.85024	4.88409
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1476	567264	567763	500			0.88636	0.63284	5.06189
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1477	567813	567880	67			0.85157	0.35626	5.14869
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1478	567913	567996	83			0.8652	0.26508	5.17982
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1479	568013	568496	483			0.88782	0.15928	5.02603
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1480	568546	568729	183			0.49664	0.58012	4.87622
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1481	568746	569112	366			0.5118	0.52171	kwi.36
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1482	569146	569312	167			0.49149	0.63257	4.79397
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1483	569362	569495	133			0.87768	0.78667	4.82642
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1484	569512	570078	566			0.90375	0.79147	4.90947
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1485	570278	570361	83			0.90085	0.78485	5.07006
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1486	570428	570744	316			0.89512	0.1582	5.1155
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1487	570778	571161	383			0.82876	0.126	4.83747
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1488	571177	571327	150			0.85249	0.1224	4.81174
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1489	571361	571594	233			0.4992	0.52324	4.87985
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1490	571660	571777	117			0.41023	0.17888	4.87903
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1491	571810	572027	217			0.46434	0.1949	4.77938
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1492	572077	572493	416			0.29102	0.22925	4.85092
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1493	572510	572793	283			0.30117	0.18151	5.00366
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1494	572843	573093	250			0.48194	0.52224	5.13126
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1495	573109	573542	433			0.50399	0.51727	4.98349
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1496	573592	573792	200			0.88122	0.70325	4.99499
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1497	573809	574092	283			0.88249	0.62404	5.017
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1498	574125	574475	350			0.4947	0.58674	5.04691
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1499	574525	574625	100			0.42402	0.89074	4.94153
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1500	574791	574991	200			0.52096	0.48463	4.98657
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1501	575008	575491	483			0.49809	0.49739	4.99904
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1502	575508	576041	533			0.49954	0.56133	5.00895
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1503	576074	576407	333			0.51268	0.4937	5.04889
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1504	576457	576657	200			0.85417	0.67062	4.98997
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1505	576673	577739	1066			0.87826	0.71603	5.22639
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1506	577773	577956	183			0.91538	0.65289	5.34425
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1507	578022	578339	316			0.50434	0.58062	5.29154
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1508	578372	578755	383			0.49819	0.49603	5.05792
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1509	578805	579038	233			0.4792	0.17258	5.06841
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1510	579105	579205	100			0.8608	0.14129	5.06532
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1511	579255	579571	316			0.87665	0.72926	5.01382
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1512	579605	580021	416			0.88067	0.59253	5.18278
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1513	580038	580221	183			0.90411	0.66109	5.25432
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1514	580337	580487	150			0.85223	0.91919	5.16244
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1515	580504	580704	200			0.83833	0.87847	5.1472
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1516	580721	580954	233			0.83418	0.72136	5.17769
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1517	580970	581253	283			0.87068	0.62104	5.20684
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1518	581287	581520	233			0.51924	0.55342	maj.46
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1519	581537	581836	300			0.491	0.56599	5.24162
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1520	581886	582020	133			0.84251	0.74677	5.21691
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1521	582036	582253	217			0.88061	0.74411	5.23681
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1522	582269	582519	250			0.87994	0.60401	5.32847
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1523	582569	582852	283			0.50909	0.58107	maj.08
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1524	582869	583119	250			0.49365	0.51627	5.18139
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1525	583135	583319	183			0.46914	0.4744	5.06954
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1526	583335	583568	233			0.50809	0.51402	4.91408
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1527	583618	583785	167			0.75648	0.62781	4.91078
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1528	583852	583985	133			0.52925	0.66812	kwi.05
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1529	584035	584218	183			0.46189	0.55107	5.07701
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1530	584235	584385	150			0.48975	0.56134	5.12006
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1531	584451	584584	133			0.64489	0.94055	5.09814
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1532	584601	584818	217			0.63523	1.00288	5.12224
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1533	584834	584951	117			0.59502	0.99366	5.12594
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1534	585001	585151	150			0.50151	0.9995	5.07186
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1535	585184	585384	200			0.42248	1.00128	5.00526
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1536	585434	585617	183			0.53601	0.54555	5.07252
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1537	585634	586483	849			0.49627	0.50912	5.08398
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1538	586516	586783	266			0.40144	0.52889	5.01411
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1539	586916	586983	67			0.49848	0.59907	4.79048
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1540	587033	587382	350			0.50158	0.51953	5.12443
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1541	587432	587616	183			0.36313	0.51755	5.0226
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1542	587666	589065	1399			0.49568	0.52172	4.98793
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1543	589114	589181	67			0.41355	0.30328	4.83378
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1544	589198	589314	117			0.39096	0.23425	4.84495
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1545	589348	589498	150			0.31283	0.23219	4.74935
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1546	589564	589831	266			0.84076	0.17933	4.70558
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1547	589881	590147	266			0.87056	0.71246	4.92181
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1548	590180	590330	150			0.85129	0.62747	4.97105
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1549	590364	590613	250			0.90235	0.64571	kwi.97
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1550	590663	590747	83			0.85861	0.72141	5.01211
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1551	590813	590980	167			0.46431	0.54184	5.03013
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1552	590996	592012	1016			0.49717	0.52745	4.77717
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1553	592029	592445	416			0.49554	0.55563	4.88781
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1554	592462	592862	400			0.51086	0.5391	4.84909
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1555	592928	593145	217			0.8992	0.72753	4.86877
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1556	593162	593694	533			0.93253	0.69376	4.98306
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1557	593728	594461	733			0.91022	0.86953	5.18194
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1558	594577	594677	100			0.85382	0.28806	5.0738
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1559	594694	595310	616			0.83382	0.24178	5.06074
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1560	595327	595477	150			0.85823	0.20878	5.16051
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1561	595493	595726	233			0.83781	0.20505	5.25824
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1562	595793	596009	217			0.44497	0.5159	5.22326
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1563	596026	596393	366			0.3991	0.52016	5.0918
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1564	596476	596776	300			0.8383	0.2068	5.12465
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1565	596792	597042	250			0.8721	0.21556	4.98587
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1566	597059	597209	150			0.90833	0.21132	4.99635
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1567	597275	597508	233			0.92002	0.65464	5.08127
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1568	597525	597675	150			0.88203	0.77639	5.11176
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1569	597692	597775	83			0.88771	0.72815	5.14049
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1570	597825	598025	200			0.91083	0.61928	5.20146
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1571	598058	598275	217			0.84575	0.70837	5.12254
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1572	598291	598441	150			0.86295	0.61807	5.06381
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1573	598491	598658	167			0.90468	0.63084	5.0465
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1574	598691	598841	150			0.86871	0.71041	5.05147
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1575	598907	599074	167			0.47285	0.53678	5.05804
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1576	599107	599407	300			0.42359	0.50204	4.83129
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1577	599424	599607	183			0.38892	0.49764	4.64968
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1578	599657	599807	150			0.47922	0.50406	4.61425
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1579	599857	600456	600			0.39906	0.49259	kwi.95
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1580	600490	601156	666			0.49202	0.51045	4.82413
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1581	601206	601439	233			0.84538	0.52566	4.91433
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1582	601456	601522	67			0.8545	0.46059	4.98686
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1583	601622	602022	400			0.85439	0.21771	4.94228
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1584	602105	602555	450			0.37126	0.50005	4.78298
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1585	602605	602938	333			0.87804	0.69505	4.69919
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1586	602954	603104	150			0.87413	0.60303	4.82256
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	1587	603171	603571	400			0.38846	0.53627	4.86796
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1588	603621	603870	250			0.49518	0.53194	4.735
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1589	603887	604120	233			0.4675	0.53491	4.75434
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1590	604170	604387	217			0.86549	0.70462	kwi.77
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1591	604453	604637	183			0.83594	0.26505	kwi.83
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1592	604653	604836	183			0.83768	0.23102	4.91299
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1593	604886	605103	217			0.40341	0.51336	4.92279
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1594	605120	605436	316			0.36233	0.53671	4.75596
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1595	605453	605936	483			0.33555	0.53941	kwi.02
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1596	605986	606319	333			0.40006	0.53006	4.88131
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1597	606352	606868	516			0.50461	0.55311	4.73309
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1598	606902	607201	300			0.36646	0.54523	4.64716
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	1599	607218	608051	833			0.36896	0.4423	4.63017
